FCEUX 2.1.6-interim svn2687 - Trace Log File
  $8734:55 26     EOR $26,X @ $0027 = #$98                                       A:4C X:01 Y:00 S:FD 
    $8D8F:CA        DEX                                                            A:A0 X:06 Y:00 S:FB 
    $8D90:D0 F1     BNE $8D83                                                      A:A0 X:05 Y:00 S:FB 
    $8D83:AD 16 40  LDA $4016 = #$C0                                               A:A0 X:05 Y:00 S:FB 
    $8D86:6A        ROR                                                            A:40 X:05 Y:00 S:FB 
    $8D87:26 15     ROL $0015 = #$80                                               A:20 X:05 Y:00 S:FB 
    $8D89:AD 17 40  LDA $4017 = #$80                                               A:20 X:05 Y:00 S:FB 
    $8D8C:6A        ROR                                                            A:40 X:05 Y:00 S:FB 
    $8D8D:26 16     ROL $0016 = #$40                                               A:A0 X:05 Y:00 S:FB 
    $8D8F:CA        DEX                                                            A:A0 X:05 Y:00 S:FB 
    $8D90:D0 F1     BNE $8D83                                                      A:A0 X:04 Y:00 S:FB 
    $8D83:AD 16 40  LDA $4016 = #$C1                                               A:A0 X:04 Y:00 S:FB 
    $8D86:6A        ROR                                                            A:41 X:04 Y:00 S:FB 
    $8D87:26 15     ROL $0015 = #$00                                               A:20 X:04 Y:00 S:FB 
    $8D89:AD 17 40  LDA $4017 = #$01                                               A:20 X:04 Y:00 S:FB 
    $8D8C:6A        ROR                                                            A:41 X:04 Y:00 S:FB 
    $8D8D:26 16     ROL $0016 = #$80                                               A:20 X:04 Y:00 S:FB 
    $8D8F:CA        DEX                                                            A:20 X:04 Y:00 S:FB 
    $8D90:D0 F1     BNE $8D83                                                      A:20 X:03 Y:00 S:FB 
    $8D83:AD 16 40  LDA $4016 = #$C1                                               A:20 X:03 Y:00 S:FB 
    $8D86:6A        ROR                                                            A:41 X:03 Y:00 S:FB 
    $8D87:26 15     ROL $0015 = #$01                                               A:A0 X:03 Y:00 S:FB 
    $8D89:AD 17 40  LDA $4017 = #$01                                               A:A0 X:03 Y:00 S:FB 
    $8D8C:6A        ROR                                                            A:41 X:03 Y:00 S:FB 
    $8D8D:26 16     ROL $0016 = #$01                                               A:20 X:03 Y:00 S:FB 
    $8D8F:CA        DEX                                                            A:20 X:03 Y:00 S:FB 
    $8D90:D0 F1     BNE $8D83                                                      A:20 X:02 Y:00 S:FB 
    $8D83:AD 16 40  LDA $4016 = #$C1                                               A:20 X:02 Y:00 S:FB 
    $8D86:6A        ROR                                                            A:41 X:02 Y:00 S:FB 
    $8D87:26 15     ROL $0015 = #$03                                               A:20 X:02 Y:00 S:FB 
    $8D89:AD 17 40  LDA $4017 = #$01                                               A:20 X:02 Y:00 S:FB 
    $8D8C:6A        ROR                                                            A:41 X:02 Y:00 S:FB 
    $8D8D:26 16     ROL $0016 = #$03                                               A:20 X:02 Y:00 S:FB 
    $8D8F:CA        DEX                                                            A:20 X:02 Y:00 S:FB 
    $8D90:D0 F1     BNE $8D83                                                      A:20 X:01 Y:00 S:FB 
    $8D83:AD 16 40  LDA $4016 = #$C1                                               A:20 X:01 Y:00 S:FB 
    $8D86:6A        ROR                                                            A:41 X:01 Y:00 S:FB 
    $8D87:26 15     ROL $0015 = #$07                                               A:20 X:01 Y:00 S:FB 
    $8D89:AD 17 40  LDA $4017 = #$01                                               A:20 X:01 Y:00 S:FB 
    $8D8C:6A        ROR                                                            A:41 X:01 Y:00 S:FB 
    $8D8D:26 16     ROL $0016 = #$07                                               A:20 X:01 Y:00 S:FB 
    $8D8F:CA        DEX                                                            A:20 X:01 Y:00 S:FB 
    $8D90:D0 F1     BNE $8D83                                                      A:20 X:00 Y:00 S:FB 
    $8D92:A5 15     LDA $0015 = #$0F                                               A:20 X:00 Y:00 S:FB 
    $8D94:AA        TAX                                                            A:0F X:00 Y:00 S:FB 
    $8D95:45 29     EOR $0029 = #$00                                               A:0F X:0F Y:00 S:FB 
    $8D97:86 29     STX $0029 = #$00                                               A:0F X:0F Y:00 S:FB 
    $8D99:25 15     AND $0015 = #$0F                                               A:0F X:0F Y:00 S:FB 
    $8D9B:85 2B     STA $002B = #$00                                               A:0F X:0F Y:00 S:FB 
    $8D9D:A5 16     LDA $0016 = #$0F                                               A:0F X:0F Y:00 S:FB 
    $8D9F:AA        TAX                                                            A:0F X:0F Y:00 S:FB 
    $8DA0:45 2A     EOR $002A = #$00                                               A:0F X:0F Y:00 S:FB 
    $8DA2:86 2A     STX $002A = #$00                                               A:0F X:0F Y:00 S:FB 
    $8DA4:25 16     AND $0016 = #$0F                                               A:0F X:0F Y:00 S:FB 
    $8DA6:85 2C     STA $002C = #$00                                               A:0F X:0F Y:00 S:FB 
    $8DA8:60        RTS (from $8D78) ----------------------------------------------A:0F X:0F Y:00 S:FB 
  $8686:A4 10     LDY $0010 = #$03                                               A:0F X:0F Y:00 S:FD 
  $8688:B9 B8 86  LDA $86B8,Y @ $86BB = #$00                                     A:0F X:0F Y:03 S:FD 
  $868B:85 CC     STA $00CC = #$6F                                               A:00 X:0F Y:03 S:FD 
  $868D:98        TYA                                                            A:00 X:0F Y:03 S:FD 
  $868E:C9 03     CMP #$03                                                       A:03 X:0F Y:03 S:FD 
  $8690:D0 35     BNE $86C7                                                      A:03 X:0F Y:03 S:FD 
  $8692:A2 28     LDX #$28                                                       A:03 X:0F Y:03 S:FD 
  $8694:A0 03     LDY #$03                                                       A:03 X:28 Y:03 S:FD 
  $8696:20 EB FF  JSR $FFEB                                                      A:03 X:28 Y:03 S:FD 
    $FFEB:CA        DEX                                                            A:03 X:28 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:27 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:27 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:26 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:26 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:25 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:25 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:24 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:24 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:23 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:23 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:22 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:22 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:21 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:21 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:20 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:20 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1F Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1F Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1E Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1E Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1D Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1D Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1C Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1C Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1B Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1B Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:1A Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:1A Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:19 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:19 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:18 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:18 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:17 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:17 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:16 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:16 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:15 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:15 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:14 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:14 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:13 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:13 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:12 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:12 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:11 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:11 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:10 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:10 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0F Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0F Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0E Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0E Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0D Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0D Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0C Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0C Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0B Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0B Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:0A Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:0A Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:09 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:09 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:08 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:08 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:07 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:07 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:06 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:06 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:05 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:05 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:04 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:04 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:03 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:03 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:02 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:02 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:01 Y:03 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:01 Y:03 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:00 Y:03 S:FB 
    $FFEE:88        DEY                                                            A:03 X:00 Y:03 S:FB 
    $FFEF:D0 FA     BNE $FFEB                                                      A:03 X:00 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:00 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:FF Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:FF Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:FE Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:FE Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:FD Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:FD Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:FC Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:FC Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:FB Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:FB Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:FA Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:FA Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F9 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F9 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F8 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F8 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F7 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F7 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F6 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F6 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F5 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F5 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F4 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F4 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F3 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F3 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F2 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F2 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F1 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F1 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:F0 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:F0 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:EF Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:EF Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:EE Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:EE Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:ED Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:ED Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:EC Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:EC Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:EB Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:EB Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:EA Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:EA Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E9 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E9 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E8 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E8 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E7 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E7 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E6 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E6 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E5 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E5 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E4 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E4 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E3 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E3 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E2 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E2 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E1 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E1 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:E0 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:E0 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:DF Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:DF Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:DE Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:DE Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:DD Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:DD Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:DC Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:DC Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:DB Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:DB Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:DA Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:DA Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D9 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D9 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D8 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D8 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D7 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D7 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D6 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D6 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D5 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D5 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D4 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D4 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D3 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D3 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D2 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D2 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D1 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D1 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:D0 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:D0 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:CF Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:CF Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:CE Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:CE Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:CD Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:CD Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:CC Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:CC Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:CB Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:CB Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:CA Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:CA Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C9 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C9 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C8 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C8 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C7 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C7 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C6 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C6 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C5 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C5 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C4 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C4 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C3 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C3 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C2 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C2 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C1 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C1 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:C0 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:C0 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BF Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BF Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BE Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BE Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BD Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BD Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BC Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BC Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BB Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BB Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:BA Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:BA Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B9 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B9 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B8 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B8 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B7 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B7 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B6 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B6 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B5 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B5 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B4 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B4 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B3 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B3 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B2 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B2 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B1 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B1 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:B0 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:B0 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AF Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AF Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AE Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AE Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AD Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AD Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AC Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AC Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AB Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AB Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:AA Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:AA Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A9 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A9 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A8 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A8 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A7 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A7 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A6 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A6 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A5 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A5 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A4 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A4 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A3 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A3 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A2 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A2 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A1 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A1 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:A0 Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:A0 Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9F Y:02 S:FB 
    $FFEB:CA        DEX                                                            A:03 X:9F Y:02 S:FB 
    $FFEC:D0 FD     BNE $FFEB                                                      A:03 X:9E Y:02 S:FB 
